Product_ID,Product_Category,Product_Type,Manufacturer,Manufacturing_Date,Original_Price_INR,Material_Type,Material_Weight_KG,Customer_Region,Usage_Months,Return_Date,Return_Reason,Product_Condition,Collection_Channel,Inspection_Result,Refurbishment_Status,Refurbishment_Cost_INR,Resale_Price_INR,Resale_Channel,Resale_Date,Recycle_Status,Recycled_Weight_KG,Waste_Weight_KG,Carbon_Saved_KG,Lifecycle_Status,Circularity_Rate_Pct,Profit_Margin_INR
EC108132,Automotive,EV Battery,ReGen Industries,2025-07-31,116079.48,Aluminum,64.28,Pune,45,2029-04-11,Upgrade,Excellent,Retailer,Passed,Refurbished,14360.04,88194.56,B2B Reseller,2029-06-24,Not Recycled,0.0,59.2,77.59,Resold,40.0,64548.16
EC108133,Electronics,Tablet,EcoTech,2024-01-05,16803.62,Lithium,1.06,Pune,28,2026-04-24,Trade-In,Good,Online Platform,Failed,Not Refurbished,0.0,9583.33,Retail Store,2026-06-15,Recycled,0.62,0.42,4.17,Resold,64.25,8239.04
EC108134,Electronics,Laptop,ReGen Industries,2025-07-15,20971.52,Copper,5.95,Mumbai,12,2026-07-10,Defect,Good,Collection Center,Passed,Refurbished,2685.16,11714.41,Retail Store,2026-09-28,Not Recycled,0.0,4.26,6.79,Resold,40.0,7351.53
EC108135,Automotive,Electric Motor,GreenMotion,2022-11-03,166722.57,Aluminum,11.71,Kolkata,10,2023-08-30,Upgrade,Good,Corporate Buyback,Passed,Refurbished,8340.21,100692.39,Retail Store,2023-09-17,Not Recycled,0.0,9.86,18.86,Resold,40.0,79014.37
EC108136,Home Appliance,Vacuum Cleaner,ReGen Industries,2025-12-23,120014.79,Lithium,17.3,Bengaluru,68,2031-07-25,Upgrade,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,69402.74,Export Market,2031-08-05,Recycled,9.61,7.39,46.99,Resold,62.77,59801.56
EC108137,Industrial Equipment,Pump,EcoTech,2024-08-17,154335.77,Plastic,1.26,Coimbatore,79,2031-02-12,End of Use,Excellent,Manufacturer Take-Back,Failed,Not Refurbished,0.0,102027.2,Online Marketplace,2031-04-06,Recycled,0.93,0.31,3.98,Resold,71.9,89680.34
EC108138,Electronics,Smartphone,ReGen Industries,2024-07-23,43067.36,Glass,7.93,Delhi,3,2024-10-21,Warranty Return,Fair,Collection Center,Passed,Refurbished,5532.54,17137.45,B2B Reseller,2024-11-16,Not Recycled,0.0,6.13,9.44,Resold,40.0,8159.52
EC108139,Automotive,Alternator,CircularX,2025-09-05,99337.37,Copper,51.24,Pune,67,2031-03-08,End of Use,Good,Collection Center,Passed,Refurbished,10674.34,61920.71,B2B Reseller,2031-03-19,Not Recycled,0.0,40.46,58.81,Resold,40.0,43299.38
EC108140,Automotive,Alternator,NovaWorks,2025-04-11,50851.48,Aluminum,16.22,Mumbai,37,2028-04-25,End of Use,Good,Online Platform,Passed,Refurbished,2998.97,30039.49,B2B Reseller,2028-07-02,Not Recycled,0.0,15.97,15.99,Resold,40.0,22972.4
EC108141,Electronics,Smartphone,TerraMotive,2022-09-07,157264.45,Copper,7.64,Hyderabad,76,2028-12-04,Defect,Good,Manufacturer Take-Back,Passed,Refurbished,23374.87,109984.04,Retail Store,2029-01-19,Not Recycled,0.0,7.18,10.79,Resold,40.0,74028.01
EC108142,Home Appliance,Washing Machine,TerraMotive,2023-05-01,64165.2,Glass,89.65,Bengaluru,72,2029-03-30,Trade-In,Excellent,Collection Center,Passed,Refurbished,9443.17,42664.06,Export Market,2029-05-14,Recycled,50.82,38.13,301.9,Resold,78.34,28087.67
EC108143,Automotive,Alternator,ReGen Industries,2022-07-15,211421.5,Mixed Materials,64.92,Bengaluru,21,2024-04-05,Defect,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,51.16,13.59,200.99,Recycled,49.4,0.0
EC108144,Home Appliance,Air Conditioner,NovaWorks,2024-01-18,53003.98,Glass,49.29,Pune,15,2025-04-12,Customer Return,Fair,Online Platform,Passed,Refurbished,5807.51,23866.35,B2B Reseller,2025-06-10,Not Recycled,0.0,48.89,47.96,Resold,40.0,13818.52
EC108145,Electronics,Laptop,TerraMotive,2023-01-06,31941.5,Lithium,2.29,Delhi,53,2027-05-15,Trade-In,Fair,Collection Center,Passed,Refurbished,1319.61,9500.35,Online Marketplace,2027-07-15,Not Recycled,0.0,1.83,1.32,Resold,40.0,5625.42
EC108146,Automotive,Starter Battery,GreenMotion,2023-06-26,28087.1,Copper,42.28,Coimbatore,39,2026-09-08,Defect,Good,Manufacturer Take-Back,Passed,Refurbished,1939.86,13932.86,Retail Store,2026-10-31,Not Recycled,0.0,36.97,80.75,Resold,40.0,9746.03
EC108147,Electronics,Smartphone,EcoTech,2025-02-19,32687.25,Glass,7.62,Bengaluru,66,2030-07-23,Upgrade,Fair,Online Platform,Passed,Refurbished,4555.36,9583.97,B2B Reseller,2030-09-13,Not Recycled,0.0,6.86,10.19,Resold,40.0,2413.63
EC108148,Industrial Equipment,Motor Controller,ReGen Industries,2025-05-13,103682.7,Copper,10.41,Hyderabad,13,2026-06-07,Customer Return,Good,Online Platform,Passed,Not Refurbished,0.0,50559.31,Export Market,2026-07-08,Not Recycled,0.0,10.33,5.96,Resold,25.0,42264.69
EC108149,Electronics,Smartphone,ReGen Industries,2024-11-20,92097.01,Glass,5.16,Pune,53,2029-03-29,Upgrade,Excellent,Online Platform,Passed,Refurbished,11033.1,63128.91,Export Market,2029-05-19,Not Recycled,0.0,4.24,5.41,Resold,40.0,44728.05
EC108150,Automotive,EV Battery,ReGen Industries,2025-04-26,94938.61,Mixed Materials,63.58,Kolkata,71,2031-02-24,Upgrade,Good,Corporate Buyback,Failed,Not Refurbished,0.0,58273.18,B2B Reseller,2031-05-16,Not Recycled,0.0,60.7,36.17,Resold,25.0,50678.09
EC108151,Automotive,Starter Battery,GreenMotion,2024-07-21,184757.88,Steel,42.23,Pune,15,2025-10-14,Customer Return,Fair,Online Platform,Passed,Refurbished,12113.52,84648.31,Retail Store,2025-11-23,Not Recycled,0.0,30.77,73.22,Resold,40.0,57754.16
EC108152,Automotive,Starter Battery,EcoTech,2023-07-13,132601.62,Mixed Materials,46.41,Mumbai,12,2024-07-07,Upgrade,Good,Corporate Buyback,Passed,Refurbished,8512.22,74768.69,Export Market,2024-08-29,Not Recycled,0.0,41.64,80.1,Resold,40.0,55648.34
EC108153,Industrial Equipment,Control Panel,GreenMotion,2022-10-20,83832.33,Aluminum,44.85,Chennai,24,2024-10-09,Warranty Return,Excellent,Online Platform,Passed,Refurbished,7528.51,61615.5,B2B Reseller,2024-11-04,Not Recycled,0.0,44.83,28.03,Resold,40.0,47380.4
EC108154,Industrial Equipment,Power Supply,ReGen Industries,2024-07-06,21428.75,Lithium,42.2,Kolkata,42,2027-12-18,Customer Return,Good,Retailer,Passed,Refurbished,3091.52,12230.18,Retail Store,2028-01-18,Not Recycled,0.0,33.72,47.53,Resold,40.0,7424.36
EC108155,Electronics,Laptop,TerraMotive,2022-09-06,135880.4,Glass,5.76,Coimbatore,71,2028-07-06,Customer Return,Fair,Online Platform,Failed,Not Refurbished,0.0,63086.62,Online Marketplace,2028-09-22,Not Recycled,0.0,5.5,11.15,Resold,25.0,52216.19
EC108156,Industrial Equipment,Sensor Module,EcoTech,2025-03-01,13523.67,Aluminum,55.89,Coimbatore,74,2031-03-30,Warranty Return,Excellent,Collection Center,Passed,Refurbished,884.41,11001.23,Retail Store,2031-05-21,Not Recycled,0.0,45.84,49.84,Resold,40.0,9034.93
EC108157,Home Appliance,Refrigerator,NovaWorks,2025-08-17,45299.56,Plastic,12.24,Delhi,23,2027-07-08,End of Use,Good,Manufacturer Take-Back,Passed,Refurbished,4892.79,28387.07,Manufacturer Outlet,2027-09-08,Recycled,10.35,1.53,56.31,Resold,92.28,19870.32
EC108158,Automotive,EV Battery,CircularX,2023-02-23,40449.6,Copper,71.0,Bengaluru,82,2029-11-18,End of Use,Good,Retailer,Passed,Refurbished,6333.0,22183.23,Export Market,2030-02-15,Not Recycled,0.0,65.83,126.46,Resold,40.0,12614.26
EC108159,Automotive,Starter Battery,TerraMotive,2024-11-27,52481.36,Plastic,7.01,Chennai,50,2029-01-05,Defect,Excellent,Manufacturer Take-Back,Passed,Refurbished,5609.47,37176.47,Export Market,2029-02-14,Not Recycled,0.0,6.93,11.95,Resold,40.0,27368.49
EC108160,Automotive,Infotainment Unit,EcoTech,2022-05-30,181546.97,Mixed Materials,67.02,Delhi,19,2023-12-21,End of Use,Fair,Online Platform,Passed,Refurbished,27483.47,87794.59,Online Marketplace,2024-02-02,Recycled,44.86,16.97,199.75,Resold,83.47,45787.36
EC108161,Industrial Equipment,Power Supply,TerraMotive,2023-01-29,45894.67,Plastic,46.6,Delhi,44,2026-09-10,Defect,Fair,Retailer,Passed,Refurbished,5420.26,22380.98,Manufacturer Outlet,2026-12-04,Recycled,38.07,7.07,136.09,Resold,90.85,13289.15
EC108162,Industrial Equipment,Sensor Module,TerraMotive,2025-07-28,57228.29,Copper,3.06,Hyderabad,17,2026-12-20,Defect,Good,Corporate Buyback,Passed,Not Refurbished,0.0,37704.43,Retail Store,2027-01-23,Not Recycled,0.0,2.81,5.67,Resold,25.0,33126.17
EC108163,Automotive,Alternator,CircularX,2023-07-18,71353.26,Steel,44.17,Pune,54,2027-12-24,Customer Return,Excellent,Collection Center,Passed,Not Refurbished,0.0,59109.13,Online Marketplace,2028-02-19,Not Recycled,0.0,36.85,37.94,Resold,25.0,53400.87
EC108164,Home Appliance,Washing Machine,CircularX,2025-09-14,129512.28,Copper,12.47,Hyderabad,22,2027-07-06,Upgrade,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,8.72,2.91,21.76,Recycled,44.96,0.0
EC108165,Automotive,Infotainment Unit,EcoTech,2022-05-17,128718.85,Steel,44.84,Chennai,56,2026-12-22,Customer Return,Good,Corporate Buyback,Passed,Refurbished,12043.41,67104.35,B2B Reseller,2027-02-23,Not Recycled,0.0,36.55,62.61,Resold,40.0,44763.43
EC108166,Electronics,Smartwatch,GreenMotion,2023-01-20,33957.58,Glass,6.15,Kolkata,75,2029-03-19,Defect,Fair,Collection Center,Passed,Refurbished,2575.76,12388.95,Online Marketplace,2029-05-14,Not Recycled,0.0,6.05,10.56,Resold,40.0,7096.58
EC108167,Automotive,Infotainment Unit,NovaWorks,2024-11-01,121368.39,Lithium,47.17,Mumbai,28,2027-02-19,Customer Return,Fair,Collection Center,Passed,Refurbished,11496.31,36163.52,B2B Reseller,2027-03-24,Not Recycled,0.0,45.89,63.18,Resold,40.0,14957.74
EC108168,Home Appliance,Microwave,EcoTech,2025-07-13,75541.61,Copper,46.44,Delhi,75,2031-09-10,Trade-In,Fair,Retailer,Passed,Refurbished,3135.01,35227.6,Export Market,2031-09-18,Not Recycled,0.0,33.16,46.43,Resold,40.0,26049.26
EC108169,Home Appliance,Vacuum Cleaner,EcoTech,2022-10-13,106561.9,Aluminum,10.44,Mumbai,18,2024-04-05,Defect,Good,Online Platform,Passed,Refurbished,15198.72,61130.24,Retail Store,2024-06-14,Not Recycled,0.0,7.57,14.95,Resold,40.0,37406.57
EC108170,Home Appliance,Washing Machine,ReGen Industries,2022-02-08,24386.63,Lithium,9.2,Kolkata,36,2025-01-23,Trade-In,Good,Corporate Buyback,Passed,Refurbished,1588.57,12218.9,B2B Reseller,2025-02-06,Recycled,6.83,1.86,26.44,Resold,87.12,8679.4
EC108171,Industrial Equipment,Pump,NovaWorks,2023-02-07,59450.24,Mixed Materials,5.73,Chennai,28,2025-05-27,Customer Return,Fair,Online Platform,Passed,Refurbished,6555.75,18015.16,Manufacturer Outlet,2025-08-17,Not Recycled,0.0,5.01,11.09,Resold,40.0,6703.39
EC108172,Electronics,Monitor,ReGen Industries,2025-12-06,101366.32,Plastic,0.92,Delhi,24,2027-11-26,End of Use,Good,Collection Center,Passed,Refurbished,4382.88,56136.7,Online Marketplace,2028-01-01,Not Recycled,0.0,0.89,1.22,Resold,40.0,43644.51
EC108173,Home Appliance,Washing Machine,CircularX,2023-10-25,36334.93,Aluminum,4.36,Mumbai,26,2025-12-13,Warranty Return,Poor,Online Platform,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,2.99,1.07,9.61,Recycled,44.29,0.0
EC108174,Home Appliance,Microwave,EcoTech,2022-11-25,48940.05,Glass,48.6,Delhi,40,2026-03-09,Customer Return,Good,Online Platform,Passed,Not Refurbished,0.0,27907.64,B2B Reseller,2026-04-20,Not Recycled,0.0,36.37,27.75,Resold,25.0,23992.44
EC108175,Electronics,Smartphone,EcoTech,2023-01-19,153119.55,Aluminum,5.08,Mumbai,67,2028-07-21,Warranty Return,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,4.01,0.81,11.84,Recycled,49.47,0.0
EC108176,Home Appliance,Air Conditioner,CircularX,2024-12-30,65520.15,Aluminum,51.08,Hyderabad,25,2027-01-19,End of Use,Good,Online Platform,Passed,Refurbished,8730.88,44382.2,Retail Store,2027-01-26,Not Recycled,0.0,40.58,32.58,Resold,40.0,30409.71
EC108177,Automotive,Starter Battery,GreenMotion,2025-03-23,67834.31,Steel,35.72,Bengaluru,4,2025-07-21,Trade-In,Good,Corporate Buyback,Passed,Refurbished,7757.2,40072.86,Online Marketplace,2025-10-16,Recycled,20.89,10.97,103.48,Resold,79.24,26888.92
EC108178,Electronics,Laptop,ReGen Industries,2023-10-05,120417.83,Glass,6.87,Chennai,11,2024-08-30,Defect,Good,Corporate Buyback,Passed,Refurbished,7617.7,73051.5,Online Marketplace,2024-09-08,Not Recycled,0.0,5.85,7.27,Resold,40.0,55800.37
EC108179,Home Appliance,Washing Machine,CircularX,2023-01-03,102760.33,Steel,56.75,Pune,38,2026-02-16,Customer Return,Good,Retailer,Passed,Refurbished,14175.44,62583.39,Retail Store,2026-03-22,Recycled,43.38,12.36,191.73,Resold,88.22,40187.12
EC108180,Automotive,EV Battery,TerraMotive,2022-02-09,72658.62,Lithium,21.18,Mumbai,68,2027-09-11,Upgrade,Fair,Online Platform,Passed,Refurbished,5818.43,33254.18,Online Marketplace,2027-11-28,Not Recycled,0.0,16.91,17.92,Resold,40.0,21623.06
EC108181,Automotive,Starter Battery,TerraMotive,2024-01-04,165767.11,Steel,14.19,Mumbai,67,2029-07-06,Warranty Return,Fair,Retailer,Passed,Not Refurbished,0.0,56843.57,Retail Store,2029-08-07,Recycled,10.48,2.62,70.8,Resold,71.93,43582.2
EC108182,Industrial Equipment,Motor Controller,EcoTech,2024-07-02,85991.51,Aluminum,55.3,Mumbai,53,2028-11-08,Warranty Return,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,42.21,10.08,125.0,Recycled,48.16,0.0
EC108183,Electronics,Laptop,ReGen Industries,2025-01-03,87261.59,Copper,7.3,Coimbatore,35,2027-11-19,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,12275.61,59671.68,B2B Reseller,2027-12-23,Not Recycled,0.0,6.87,9.83,Resold,40.0,40415.14
EC108184,Automotive,Electric Motor,TerraMotive,2023-12-17,183566.27,Steel,5.25,Chennai,47,2027-10-27,Upgrade,Fair,Collection Center,Passed,Refurbished,18992.52,64116.83,B2B Reseller,2027-12-11,Recycled,4.5,0.58,26.89,Resold,92.86,30439.01
EC108185,Industrial Equipment,Pump,NovaWorks,2023-04-24,113726.45,Steel,31.86,Mumbai,4,2023-08-22,Upgrade,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,68717.64,Retail Store,2023-09-13,Not Recycled,0.0,29.23,33.44,Resold,25.0,59619.52
EC108186,Industrial Equipment,Pump,GreenMotion,2025-02-25,151518.9,Lithium,38.3,Coimbatore,50,2029-04-05,Trade-In,Fair,Manufacturer Take-Back,Failed,Not Refurbished,0.0,46539.51,Export Market,2029-04-28,Not Recycled,0.0,34.07,42.23,Resold,25.0,34418.0
EC108187,Industrial Equipment,Control Panel,EcoTech,2022-09-05,40955.66,Plastic,5.56,Chennai,54,2027-02-11,Trade-In,Good,Corporate Buyback,Passed,Refurbished,4999.17,20095.3,Export Market,2027-04-06,Not Recycled,0.0,4.59,4.08,Resold,40.0,11819.68
EC108188,Industrial Equipment,Motor Controller,GreenMotion,2023-03-25,55881.29,Aluminum,36.9,Coimbatore,84,2030-02-16,Upgrade,Fair,Online Platform,Passed,Refurbished,6500.07,23940.02,Retail Store,2030-02-27,Not Recycled,0.0,32.27,64.21,Resold,40.0,12969.45
EC108189,Industrial Equipment,Control Panel,GreenMotion,2022-11-25,145362.08,Aluminum,34.95,Hyderabad,64,2028-02-27,Customer Return,Poor,Corporate Buyback,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,19.77,11.52,77.63,Recycled,38.28,0.0
EC108190,Home Appliance,Refrigerator,TerraMotive,2023-01-07,125531.63,Plastic,78.93,Chennai,32,2025-08-24,Defect,Good,Retailer,Passed,Not Refurbished,0.0,85732.88,Online Marketplace,2025-11-20,Not Recycled,0.0,60.2,105.37,Resold,25.0,75690.35
EC108191,Home Appliance,Microwave,TerraMotive,2022-10-02,37124.35,Lithium,67.04,Pune,16,2024-01-25,Defect,Good,Retailer,Passed,Refurbished,2467.1,18303.0,Manufacturer Outlet,2024-03-29,Not Recycled,0.0,47.52,82.44,Resold,40.0,12865.95
EC108192,Home Appliance,Refrigerator,ReGen Industries,2025-04-15,147128.84,Steel,41.22,Mumbai,70,2031-01-14,Defect,Fair,Collection Center,Failed,Not Refurbished,0.0,72390.87,Retail Store,2031-03-11,Not Recycled,0.0,29.13,42.12,Resold,25.0,60620.56
EC108193,Industrial Equipment,Power Supply,ReGen Industries,2022-10-06,157919.75,Plastic,50.44,Chennai,26,2024-11-24,Trade-In,Good,Corporate Buyback,Passed,Refurbished,10105.05,102739.47,Manufacturer Outlet,2025-01-24,Recycled,39.79,7.56,253.31,Resold,89.44,80000.84
EC108194,Automotive,Starter Battery,TerraMotive,2024-06-20,26501.57,Steel,22.87,Kolkata,64,2029-09-22,End of Use,Fair,Corporate Buyback,Passed,Refurbished,2919.36,13180.27,B2B Reseller,2029-10-14,Not Recycled,0.0,22.29,34.56,Resold,40.0,8140.78
EC108195,Home Appliance,Vacuum Cleaner,NovaWorks,2023-06-22,103193.74,Steel,12.64,Chennai,62,2028-07-25,Warranty Return,Excellent,Collection Center,Failed,Not Refurbished,0.0,78828.54,B2B Reseller,2028-08-17,Not Recycled,0.0,10.38,10.85,Resold,25.0,70573.04
EC108196,Automotive,Alternator,CircularX,2024-01-08,130445.93,Mixed Materials,29.99,Coimbatore,58,2028-10-13,End of Use,Fair,Corporate Buyback,Passed,Refurbished,10009.17,61010.69,Export Market,2028-11-19,Not Recycled,0.0,24.5,27.88,Resold,40.0,40565.85
EC108197,Home Appliance,Washing Machine,CircularX,2025-06-29,124227.01,Lithium,76.4,Delhi,40,2028-10-11,End of Use,Fair,Collection Center,Passed,Not Refurbished,0.0,50928.0,Manufacturer Outlet,2028-11-02,Not Recycled,0.0,60.47,148.16,Resold,25.0,40989.84
EC108198,Electronics,Smartwatch,GreenMotion,2022-11-14,120928.74,Lithium,7.66,Delhi,57,2027-07-21,Trade-In,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,79994.39,Retail Store,2027-08-25,Not Recycled,0.0,7.01,12.0,Resold,25.0,70320.09
EC108199,Electronics,Smartphone,GreenMotion,2025-08-09,92700.96,Plastic,5.54,Coimbatore,58,2030-05-15,End of Use,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,3.97,1.55,6.54,Recycled,45.83,0.0
EC108200,Home Appliance,Vacuum Cleaner,GreenMotion,2024-08-03,81663.39,Aluminum,76.82,Coimbatore,43,2028-02-14,Defect,Good,Online Platform,Passed,Refurbished,10061.82,47914.05,Online Marketplace,2028-05-07,Not Recycled,0.0,60.48,46.85,Resold,40.0,31319.16
EC108201,Industrial Equipment,Sensor Module,EcoTech,2022-09-17,101156.38,Mixed Materials,27.56,Mumbai,11,2023-08-13,Defect,Good,Retailer,Passed,Not Refurbished,0.0,70061.73,Export Market,2023-10-07,Not Recycled,0.0,26.06,35.35,Resold,25.0,61969.22
EC108202,Home Appliance,Air Conditioner,EcoTech,2023-02-01,41137.58,Aluminum,59.47,Bengaluru,41,2026-06-15,End of Use,Poor,Collection Center,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,54.08,3.91,89.73,Recycled,55.47,0.0
EC108203,Industrial Equipment,Pump,ReGen Industries,2025-10-24,43983.99,Plastic,33.47,Mumbai,30,2028-04-11,End of Use,Excellent,Retailer,Passed,Refurbished,6210.35,29626.42,B2B Reseller,2028-06-17,Not Recycled,0.0,29.89,24.6,Resold,40.0,19897.35
EC108204,Automotive,Starter Battery,EcoTech,2025-04-10,121452.5,Aluminum,5.34,Delhi,50,2029-05-19,Defect,Good,Collection Center,Passed,Refurbished,6842.72,55885.61,Manufacturer Outlet,2029-08-04,Recycled,5.01,0.28,25.96,Resold,96.91,39326.69
EC108205,Home Appliance,Air Conditioner,CircularX,2023-07-19,20749.92,Copper,63.52,Delhi,33,2026-04-04,Warranty Return,Excellent,Retailer,Passed,Refurbished,2206.42,14064.76,B2B Reseller,2026-05-23,Not Recycled,0.0,57.25,122.83,Resold,40.0,10198.35
EC108206,Automotive,Infotainment Unit,EcoTech,2022-02-06,124610.82,Plastic,40.89,Mumbai,42,2025-07-20,Upgrade,Excellent,Online Platform,Passed,Refurbished,16496.62,104827.82,Export Market,2025-10-11,Not Recycled,0.0,34.0,69.36,Resold,40.0,78362.33
EC108207,Electronics,Monitor,ReGen Industries,2024-03-30,143997.74,Aluminum,6.11,Pune,62,2029-05-03,Customer Return,Good,Corporate Buyback,Passed,Not Refurbished,0.0,91849.85,Export Market,2029-06-14,Not Recycled,0.0,4.54,3.09,Resold,25.0,80330.03
EC108208,Home Appliance,Refrigerator,ReGen Industries,2025-02-10,139041.38,Aluminum,74.98,Mumbai,20,2026-10-03,Upgrade,Fair,Online Platform,Passed,Refurbished,7137.85,63437.23,Online Marketplace,2026-11-17,Not Recycled,0.0,72.17,147.25,Resold,40.0,45176.07
EC108209,Automotive,EV Battery,TerraMotive,2023-06-13,36761.63,Lithium,53.73,Coimbatore,28,2025-09-30,End of Use,Good,Collection Center,Passed,Refurbished,2112.79,22593.83,Export Market,2025-12-08,Not Recycled,0.0,50.5,90.82,Resold,40.0,17540.11
EC108210,Industrial Equipment,Sensor Module,TerraMotive,2024-05-11,25805.01,Steel,35.89,Mumbai,68,2029-12-11,Trade-In,Fair,Retailer,Passed,Refurbished,1484.17,10138.27,Online Marketplace,2030-02-22,Recycled,25.84,8.87,103.1,Resold,86.0,6589.7
EC108211,Electronics,Monitor,ReGen Industries,2023-07-07,54640.23,Aluminum,6.94,Pune,64,2028-10-08,Defect,Good,Collection Center,Failed,Not Refurbished,0.0,26269.85,Export Market,2028-11-14,Not Recycled,0.0,5.06,3.62,Resold,25.0,21898.63
EC108212,Automotive,Infotainment Unit,CircularX,2025-04-21,50401.98,Glass,16.07,Coimbatore,74,2031-05-20,Customer Return,Good,Retailer,Passed,Refurbished,2766.3,23867.3,Manufacturer Outlet,2031-06-13,Recycled,12.32,3.43,63.23,Resold,88.33,17068.84
EC108213,Automotive,EV Battery,GreenMotion,2023-02-09,106993.88,Copper,48.28,Hyderabad,64,2028-05-13,Customer Return,Poor,Corporate Buyback,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,38.67,6.9,124.18,Recycled,50.05,0.0
EC108214,Automotive,Infotainment Unit,TerraMotive,2025-03-23,109308.7,Plastic,43.52,Kolkata,8,2025-11-18,End of Use,Fair,Manufacturer Take-Back,Passed,Refurbished,4861.09,40449.71,Retail Store,2026-01-03,Not Recycled,0.0,41.13,26.19,Resold,40.0,26843.92
EC108215,Home Appliance,Vacuum Cleaner,TerraMotive,2023-02-07,119634.45,Aluminum,84.9,Mumbai,82,2029-11-02,Trade-In,Fair,Collection Center,Passed,Refurbished,9990.46,45904.45,Manufacturer Outlet,2030-01-28,Recycled,66.78,16.58,301.41,Resold,89.33,26343.23
EC108216,Industrial Equipment,Motor Controller,GreenMotion,2025-09-03,153316.53,Copper,51.1,Chennai,4,2026-01-01,Upgrade,Good,Collection Center,Passed,Not Refurbished,0.0,74010.29,Online Marketplace,2026-03-10,Recycled,40.54,8.52,200.72,Resold,74.67,61744.97
EC108217,Home Appliance,Refrigerator,NovaWorks,2025-12-25,50504.9,Plastic,78.49,Mumbai,32,2028-08-11,Customer Return,Fair,Collection Center,Passed,Refurbished,2541.36,21330.28,B2B Reseller,2028-09-23,Not Recycled,0.0,72.67,153.17,Resold,40.0,14748.53
EC108218,Electronics,Smartphone,GreenMotion,2022-03-03,74640.19,Plastic,7.53,Chennai,16,2023-06-26,Trade-In,Good,Collection Center,Passed,Refurbished,8442.07,43245.96,Online Marketplace,2023-08-30,Not Recycled,0.0,7.51,5.79,Resold,40.0,28832.67
EC108219,Home Appliance,Air Conditioner,CircularX,2025-05-19,127483.2,Lithium,6.66,Mumbai,36,2028-05-03,Customer Return,Fair,Manufacturer Take-Back,Passed,Refurbished,6791.12,50101.29,B2B Reseller,2028-07-26,Not Recycled,0.0,6.09,11.77,Resold,40.0,33111.51
